source_id,target_id,edge_type,weight,timestamp
AUT-0278,CUST-00918,merchant_customer,0.178,2024-02-14
AUT-0278,CUST-00919,merchant_customer,0.714,2024-06-30
AUT-0278,CUST-00920,merchant_customer,0.424,2024-12-20
AUT-0278,CUST-00921,merchant_customer,0.633,2024-08-11
AUT-0278,CUST-00922,merchant_customer,0.542,2024-08-08
AUT-0278,CUST-00923,merchant_customer,0.667,2024-03-04
AUT-0278,CUST-00924,merchant_customer,0.853,2024-06-03
AUT-0278,CUST-00925,merchant_customer,0.484,2024-08-26
AUT-0278,CUST-00926,merchant_customer,0.704,2024-12-12
AUT-0278,CUST-00927,merchant_customer,0.224,2024-12-19
AUT-0278,SUP-022,merchant_supplier,0.707,2024-10-18
AUT-0278,MED-0206,peer_to_peer,0.238,2024-07-04
AUT-0278,AUT-0198,peer_to_peer,0.238,2024-05-04
AUT-0278,AGR-0434,peer_to_peer,0.238,2024-07-03
AUT-0278,BANK-CANARA,merchant_bank,0.952,2024-01-01
AUT-0278,LENDER-MUDRA-001,loan_link,0.046,2024-01-01
GEN-0279,CUST-00854,merchant_customer,0.253,2024-08-15
GEN-0279,CUST-00855,merchant_customer,0.853,2024-02-08
GEN-0279,CUST-00856,merchant_customer,0.246,2024-08-10
GEN-0279,CUST-00857,merchant_customer,0.437,2024-01-20
GEN-0279,CUST-00858,merchant_customer,0.247,2024-03-31
GEN-0279,CUST-00859,merchant_customer,0.349,2024-10-18
GEN-0279,CUST-00860,merchant_customer,0.264,2024-04-10
GEN-0279,CUST-00861,merchant_customer,0.705,2024-07-19
GEN-0279,CUST-00862,merchant_customer,0.757,2024-05-14
GEN-0279,CUST-00863,merchant_customer,0.634,2024-07-24
GEN-0279,CUST-00864,merchant_customer,0.736,2024-10-19
GEN-0279,CUST-00865,merchant_customer,0.362,2024-11-22
GEN-0279,SUP-047,merchant_supplier,0.479,2024-09-25
GEN-0279,SUP-048,merchant_supplier,0.604,2024-02-05
GEN-0279,SUP-049,merchant_supplier,0.471,2024-08-15
GEN-0279,SUP-000,merchant_supplier,0.509,2024-11-07
GEN-0279,MED-0146,peer_to_peer,0.26,2024-10-03
GEN-0279,AGR-0404,peer_to_peer,0.26,2024-10-06
GEN-0279,TXL-0595,peer_to_peer,0.26,2024-08-22
GEN-0279,BANK-IDB,merchant_bank,0.962,2024-01-01
GEN-0279,KSK-0151,upi_link,0.684,2024-05-31
GEN-0279,LENDER-MUDRA-001,loan_link,0.046,2024-01-01
MTE-0280,CUST-01432,merchant_customer,0.696,2024-10-22
MTE-0280,CUST-01433,merchant_customer,0.922,2024-12-02
MTE-0280,CUST-01434,merchant_customer,0.475,2024-04-14
MTE-0280,CUST-01435,merchant_customer,0.726,2024-05-30
MTE-0280,CUST-01436,merchant_customer,0.644,2024-07-14
MTE-0280,CUST-01437,merchant_customer,0.661,2024-04-19
MTE-0280,CUST-01438,merchant_customer,0.754,2024-05-21
MTE-0280,CUST-01439,merchant_customer,0.519,2024-09-09
MTE-0280,CUST-01440,merchant_customer,0.757,2024-05-26
MTE-0280,CUST-01441,merchant_customer,0.772,2024-06-06
MTE-0280,CUST-01442,merchant_customer,0.438,2024-08-17
MTE-0280,CUST-01443,merchant_customer,0.651,2024-09-12
MTE-0280,CUST-01444,merchant_customer,0.315,2024-05-12
MTE-0280,CUST-01445,merchant_customer,0.648,2024-01-15
MTE-0280,CUST-01446,merchant_customer,0.311,2024-12-15
MTE-0280,CUST-01447,merchant_customer,0.839,2024-06-22
MTE-0280,CUST-01448,merchant_customer,0.952,2024-09-25
MTE-0280,CUST-01449,merchant_customer,0.124,2024-05-03
MTE-0280,CUST-01450,merchant_customer,0.526,2024-01-30
MTE-0280,CUST-01451,merchant_customer,0.322,2024-11-21
MTE-0280,SUP-020,merchant_supplier,0.576,2024-09-27
MTE-0280,SUP-021,merchant_supplier,0.568,2024-07-25
MTE-0280,SUP-022,merchant_supplier,0.49,2024-03-09
MTE-0280,SRV-0447,peer_to_peer,0.086,2024-06-06
MTE-0280,BANK-SBI,merchant_bank,0.861,2024-01-01
MTE-0280,SRV-0087,upi_link,0.556,2024-12-27
MTE-0280,LENDER-MUDRA-001,loan_link,0.039,2024-01-01
KSK-0281,CUST-01597,merchant_customer,0.58,2024-05-05
KSK-0281,CUST-01598,merchant_customer,0.758,2024-07-23
KSK-0281,CUST-01599,merchant_customer,0.241,2024-10-23
KSK-0281,CUST-01600,merchant_customer,0.812,2024-10-03
KSK-0281,CUST-01601,merchant_customer,0.768,2024-11-20
KSK-0281,CUST-01602,merchant_customer,0.448,2024-06-04
KSK-0281,CUST-01603,merchant_customer,0.57,2024-04-17
KSK-0281,CUST-01604,merchant_customer,0.339,2024-03-03
KSK-0281,CUST-01605,merchant_customer,0.728,2024-08-08
KSK-0281,CUST-01606,merchant_customer,0.804,2024-03-26
KSK-0281,CUST-01607,merchant_customer,0.201,2024-03-16
KSK-0281,CUST-01608,merchant_customer,0.934,2024-01-28
KSK-0281,CUST-01609,merchant_customer,0.641,2024-04-10
KSK-0281,CUST-01610,merchant_customer,0.828,2024-12-19
KSK-0281,CUST-01611,merchant_customer,0.89,2024-03-11
KSK-0281,CUST-01612,merchant_customer,0.63,2024-11-13
KSK-0281,CUST-01613,merchant_customer,0.307,2024-08-30
KSK-0281,CUST-01614,merchant_customer,0.497,2024-10-07
KSK-0281,CUST-01615,merchant_customer,0.9,2024-09-26
KSK-0281,CUST-01616,merchant_customer,0.626,2024-08-02
KSK-0281,SUP-035,merchant_supplier,0.471,2024-05-23
KSK-0281,SUP-036,merchant_supplier,0.364,2024-07-31
KSK-0281,AUT-0398,peer_to_peer,0.13,2024-02-26
KSK-0281,SRV-0187,peer_to_peer,0.13,2024-05-09
KSK-0281,BANK-HDFC,merchant_bank,1.0,2024-01-01
KSK-0281,KSK-0591,upi_link,0.604,2024-07-28
KSK-0281,LENDER-MUDRA-001,loan_link,0.0345,2024-01-01
SGS-0282,CUST-02816,merchant_customer,0.643,2024-08-29
SGS-0282,CUST-02817,merchant_customer,0.882,2024-05-28
SGS-0282,CUST-02818,merchant_customer,0.962,2024-08-06
SGS-0282,CUST-02819,merchant_customer,0.444,2024-12-07
SGS-0282,CUST-02820,merchant_customer,0.627,2024-09-25
SGS-0282,CUST-02821,merchant_customer,0.986,2024-03-21
SGS-0282,CUST-02822,merchant_customer,0.517,2024-03-29
SGS-0282,CUST-02823,merchant_customer,0.301,2024-05-08
SGS-0282,CUST-02824,merchant_customer,0.636,2024-04-12
SGS-0282,CUST-02825,merchant_customer,0.525,2024-03-28
SGS-0282,CUST-02826,merchant_customer,0.678,2024-10-22
SGS-0282,CUST-02827,merchant_customer,0.65,2024-07-08
SGS-0282,CUST-02828,merchant_customer,0.775,2024-10-19
SGS-0282,CUST-02829,merchant_customer,0.569,2024-10-16
SGS-0282,CUST-02830,merchant_customer,0.191,2024-05-05
SGS-0282,CUST-02831,merchant_customer,0.305,2024-04-13
SGS-0282,CUST-02832,merchant_customer,0.414,2024-12-21
SGS-0282,CUST-02833,merchant_customer,0.265,2024-03-02
SGS-0282,CUST-02834,merchant_customer,0.683,2024-06-23
SGS-0282,CUST-02835,merchant_customer,0.612,2024-08-11
SGS-0282,SUP-013,merchant_supplier,0.384,2024-05-05
SGS-0282,MED-0246,peer_to_peer,0.293,2024-11-25
SGS-0282,MED-0176,peer_to_peer,0.293,2024-07-12
SGS-0282,SRV-0167,peer_to_peer,0.293,2024-07-19
SGS-0282,BANK-ICICI,merchant_bank,0.829,2024-01-01
SGS-0282,AUT-0238,upi_link,0.422,2024-03-22
SGS-0282,LENDER-MUDRA-001,loan_link,0.019,2024-01-01
FTD-0283,CUST-01411,merchant_customer,0.728,2024-09-18
FTD-0283,CUST-01412,merchant_customer,0.321,2024-06-11
FTD-0283,CUST-01413,merchant_customer,0.335,2024-11-04
FTD-0283,CUST-01414,merchant_customer,0.346,2024-02-07
FTD-0283,CUST-01415,merchant_customer,0.948,2024-03-20
FTD-0283,CUST-01416,merchant_customer,0.218,2024-08-06
FTD-0283,CUST-01417,merchant_customer,0.395,2024-12-22
FTD-0283,CUST-01418,merchant_customer,0.343,2024-07-08
FTD-0283,CUST-01419,merchant_customer,0.799,2024-11-29
FTD-0283,CUST-01420,merchant_customer,0.431,2024-06-06
FTD-0283,CUST-01421,merchant_customer,0.868,2024-01-31
FTD-0283,CUST-01422,merchant_customer,0.918,2024-07-31
FTD-0283,CUST-01423,merchant_customer,0.113,2024-04-16
FTD-0283,CUST-01424,merchant_customer,0.827,2024-07-22
FTD-0283,CUST-01425,merchant_customer,0.336,2024-09-13
FTD-0283,CUST-01426,merchant_customer,0.313,2024-04-14
FTD-0283,CUST-01427,merchant_customer,0.369,2024-08-19
FTD-0283,CUST-01428,merchant_customer,0.262,2024-03-30
FTD-0283,CUST-01429,merchant_customer,0.999,2024-02-01
FTD-0283,CUST-01430,merchant_customer,0.49,2024-06-20
FTD-0283,SUP-047,merchant_supplier,0.414,2024-09-24
FTD-0283,SUP-048,merchant_supplier,0.58,2024-06-25
FTD-0283,TXL-0205,peer_to_peer,0.227,2024-01-26
FTD-0283,SRV-0327,peer_to_peer,0.227,2024-07-15
FTD-0283,BANK-PNB,merchant_bank,0.933,2024-01-01
FTD-0283,LENDER-MUDRA-001,loan_link,0.2695,2024-01-01
AGR-0284,CUST-01083,merchant_customer,0.915,2024-04-11
AGR-0284,CUST-01084,merchant_customer,0.184,2024-09-30
AGR-0284,CUST-01085,merchant_customer,0.493,2024-02-20
AGR-0284,CUST-01086,merchant_customer,0.706,2024-01-06
AGR-0284,CUST-01087,merchant_customer,0.282,2024-05-30
AGR-0284,CUST-01088,merchant_customer,0.868,2024-10-15
AGR-0284,CUST-01089,merchant_customer,0.457,2024-06-05
AGR-0284,CUST-01090,merchant_customer,0.441,2024-03-24
AGR-0284,CUST-01091,merchant_customer,0.602,2024-07-23
AGR-0284,CUST-01092,merchant_customer,0.798,2024-07-15
AGR-0284,CUST-01093,merchant_customer,0.496,2024-09-19
AGR-0284,CUST-01094,merchant_customer,0.771,2024-10-19
AGR-0284,CUST-01095,merchant_customer,0.276,2024-03-13
AGR-0284,SUP-029,merchant_supplier,0.595,2024-08-31
AGR-0284,SUP-030,merchant_supplier,0.733,2024-06-27
AGR-0284,SUP-031,merchant_supplier,0.54,2024-11-25
AGR-0284,KSK-0211,peer_to_peer,0.287,2024-12-25
AGR-0284,BANK-AXIS,merchant_bank,1.0,2024-01-01
AGR-0284,LENDER-MUDRA-001,loan_link,0.0415,2024-01-01
TXL-0285,CUST-00748,merchant_customer,0.654,2024-01-11
TXL-0285,CUST-00749,merchant_customer,0.794,2024-11-28
TXL-0285,CUST-00750,merchant_customer,0.665,2024-06-12
TXL-0285,CUST-00751,merchant_customer,0.528,2024-03-04
TXL-0285,CUST-00752,merchant_customer,0.115,2024-06-07
TXL-0285,CUST-00753,merchant_customer,0.993,2024-10-03
TXL-0285,CUST-00754,merchant_customer,0.785,2024-04-09
TXL-0285,CUST-00755,merchant_customer,0.925,2024-09-03
TXL-0285,CUST-00756,merchant_customer,0.284,2024-08-02
TXL-0285,CUST-00757,merchant_customer,0.715,2024-08-31
TXL-0285,CUST-00758,merchant_customer,0.997,2024-01-27
TXL-0285,CUST-00759,merchant_customer,0.583,2024-05-15
TXL-0285,CUST-00760,merchant_customer,0.193,2024-10-15
TXL-0285,CUST-00761,merchant_customer,0.492,2024-11-13
TXL-0285,CUST-00762,merchant_customer,0.136,2024-12-12
TXL-0285,CUST-00763,merchant_customer,0.568,2024-07-05
TXL-0285,CUST-00764,merchant_customer,0.863,2024-12-05
TXL-0285,SUP-004,merchant_supplier,0.319,2024-04-15
TXL-0285,TXL-0375,peer_to_peer,0.207,2024-07-04
TXL-0285,BANK-BOB,merchant_bank,1.0,2024-01-01
TXL-0285,AGR-0074,upi_link,0.783,2024-06-20
TXL-0285,LENDER-MUDRA-001,loan_link,0.0425,2024-01-01
MED-0286,CUST-02896,merchant_customer,0.475,2024-04-22
MED-0286,CUST-02897,merchant_customer,0.332,2024-06-25
MED-0286,CUST-02898,merchant_customer,0.349,2024-04-20
MED-0286,CUST-02899,merchant_customer,0.938,2024-12-19
MED-0286,CUST-02900,merchant_customer,0.777,2024-10-28
MED-0286,CUST-02901,merchant_customer,0.212,2024-08-28
MED-0286,CUST-02902,merchant_customer,0.114,2024-12-04
MED-0286,CUST-02903,merchant_customer,0.871,2024-08-02
MED-0286,CUST-02904,merchant_customer,0.245,2024-06-22
MED-0286,CUST-02905,merchant_customer,0.649,2024-12-13
MED-0286,CUST-02906,merchant_customer,0.312,2024-10-25
MED-0286,CUST-02907,merchant_customer,0.668,2024-07-18
MED-0286,CUST-02908,merchant_customer,0.908,2024-07-06
MED-0286,CUST-02909,merchant_customer,0.408,2024-07-08
MED-0286,CUST-02910,merchant_customer,0.693,2024-07-14
MED-0286,CUST-02911,merchant_customer,0.139,2024-10-08
MED-0286,CUST-02912,merchant_customer,0.572,2024-02-19
MED-0286,CUST-02913,merchant_customer,0.793,2024-08-19
MED-0286,CUST-02914,merchant_customer,0.322,2024-05-31
MED-0286,CUST-02915,merchant_customer,0.758,2024-04-30
MED-0286,SUP-008,merchant_supplier,0.373,2024-12-25
MED-0286,SUP-009,merchant_supplier,0.388,2024-05-13
MED-0286,SUP-010,merchant_supplier,0.549,2024-02-20
MED-0286,SUP-011,merchant_supplier,0.972,2024-06-08
MED-0286,KSK-0191,peer_to_peer,0.175,2024-06-12
MED-0286,FTD-0543,peer_to_peer,0.175,2024-01-10
MED-0286,AUT-0348,peer_to_peer,0.175,2024-07-29
MED-0286,BANK-KOTAK,merchant_bank,1.0,2024-01-01
MED-0286,FTD-0053,upi_link,0.702,2024-02-16
MED-0286,LENDER-MUDRA-001,loan_link,0.6095,2024-01-01
SRV-0287,CUST-02594,merchant_customer,0.574,2024-05-30
SRV-0287,CUST-02595,merchant_customer,0.301,2024-12-08
SRV-0287,CUST-02596,merchant_customer,0.643,2024-10-10
SRV-0287,CUST-02597,merchant_customer,0.439,2024-02-04
SRV-0287,CUST-02598,merchant_customer,0.145,2024-03-11
SRV-0287,CUST-02599,merchant_customer,0.352,2024-08-16
SRV-0287,CUST-02600,merchant_customer,0.515,2024-01-09
SRV-0287,CUST-02601,merchant_customer,0.509,2024-08-11
SRV-0287,CUST-02602,merchant_customer,0.667,2024-09-30
SRV-0287,CUST-02603,merchant_customer,0.805,2024-11-11
SRV-0287,SUP-029,merchant_supplier,0.762,2024-08-01
SRV-0287,SUP-030,merchant_supplier,0.856,2024-07-01
SRV-0287,KSK-0331,peer_to_peer,0.386,2024-09-21
SRV-0287,BANK-UNION,merchant_bank,1.0,2024-01-01
SRV-0287,MTE-0480,upi_link,0.221,2024-10-27
SRV-0287,LENDER-MUDRA-001,loan_link,0.0405,2024-01-01
AUT-0288,CUST-02472,merchant_customer,0.229,2024-03-01
AUT-0288,CUST-02473,merchant_customer,0.298,2024-05-10
AUT-0288,CUST-02474,merchant_customer,0.512,2024-02-27
AUT-0288,CUST-02475,merchant_customer,0.829,2024-11-26
AUT-0288,CUST-02476,merchant_customer,0.142,2024-06-29
AUT-0288,CUST-02477,merchant_customer,0.613,2024-09-20
AUT-0288,CUST-02478,merchant_customer,0.362,2024-07-21
AUT-0288,CUST-02479,merchant_customer,0.9,2024-01-09
AUT-0288,CUST-02480,merchant_customer,0.475,2024-08-18
AUT-0288,CUST-02481,merchant_customer,0.91,2024-06-03
AUT-0288,CUST-02482,merchant_customer,0.233,2024-10-15
AUT-0288,CUST-02483,merchant_customer,0.77,2024-03-13
AUT-0288,CUST-02484,merchant_customer,0.715,2024-05-16
AUT-0288,CUST-02485,merchant_customer,0.143,2024-11-26
AUT-0288,CUST-02486,merchant_customer,0.816,2024-11-17
AUT-0288,CUST-02487,merchant_customer,0.522,2024-10-19
AUT-0288,CUST-02488,merchant_customer,0.345,2024-10-24
AUT-0288,CUST-02489,merchant_customer,0.19,2024-10-10
AUT-0288,CUST-02490,merchant_customer,0.354,2024-06-18
AUT-0288,CUST-02491,merchant_customer,0.813,2024-01-25
AUT-0288,SUP-004,merchant_supplier,0.654,2024-01-27
AUT-0288,TXL-0335,peer_to_peer,0.074,2024-02-02
AUT-0288,AGR-0494,peer_to_peer,0.074,2024-01-29
AUT-0288,BANK-CANARA,merchant_bank,0.852,2024-01-01
AUT-0288,MTE-0460,upi_link,0.267,2024-12-15
AUT-0288,LENDER-MUDRA-001,loan_link,0.02,2024-01-01
GEN-0289,CUST-02398,merchant_customer,0.848,2024-11-08
GEN-0289,CUST-02399,merchant_customer,0.565,2024-10-17
GEN-0289,CUST-02400,merchant_customer,0.303,2024-10-27
GEN-0289,CUST-02401,merchant_customer,0.267,2024-08-20
GEN-0289,CUST-02402,merchant_customer,0.133,2024-09-13
GEN-0289,CUST-02403,merchant_customer,0.61,2024-07-24
GEN-0289,CUST-02404,merchant_customer,0.346,2024-08-26
GEN-0289,CUST-02405,merchant_customer,0.403,2024-01-31
GEN-0289,CUST-02406,merchant_customer,0.521,2024-05-24
GEN-0289,CUST-02407,merchant_customer,0.375,2024-07-10
GEN-0289,CUST-02408,merchant_customer,0.921,2024-08-13
GEN-0289,CUST-02409,merchant_customer,0.744,2024-04-13
GEN-0289,CUST-02410,merchant_customer,0.745,2024-01-22
GEN-0289,CUST-02411,merchant_customer,0.956,2024-04-06
GEN-0289,CUST-02412,merchant_customer,0.513,2024-12-15
GEN-0289,CUST-02413,merchant_customer,0.383,2024-08-01
GEN-0289,CUST-02414,merchant_customer,0.747,2024-01-31
GEN-0289,SUP-048,merchant_supplier,0.35,2024-05-01
GEN-0289,SUP-049,merchant_supplier,0.556,2024-07-31
GEN-0289,SUP-000,merchant_supplier,0.853,2024-07-02
GEN-0289,KSK-0521,peer_to_peer,0.093,2024-11-02
GEN-0289,BANK-IDB,merchant_bank,1.0,2024-01-01
GEN-0289,LENDER-MUDRA-001,loan_link,0.0105,2024-01-01
MTE-0290,CUST-00323,merchant_customer,0.163,2024-11-21
MTE-0290,CUST-00324,merchant_customer,0.362,2024-04-26
MTE-0290,CUST-00325,merchant_customer,0.668,2024-09-13
MTE-0290,CUST-00326,merchant_customer,0.645,2024-03-15
MTE-0290,CUST-00327,merchant_customer,0.877,2024-12-14
MTE-0290,CUST-00328,merchant_customer,0.817,2024-07-10
MTE-0290,CUST-00329,merchant_customer,0.36,2024-06-10
MTE-0290,CUST-00330,merchant_customer,0.592,2024-08-31
MTE-0290,CUST-00331,merchant_customer,0.673,2024-12-09
MTE-0290,CUST-00332,merchant_customer,0.118,2024-11-14
MTE-0290,CUST-00333,merchant_customer,0.277,2024-08-05
MTE-0290,CUST-00334,merchant_customer,0.4,2024-07-18
MTE-0290,CUST-00335,merchant_customer,0.341,2024-10-10
MTE-0290,CUST-00336,merchant_customer,0.135,2024-11-08
MTE-0290,CUST-00337,merchant_customer,0.75,2024-09-14
MTE-0290,CUST-00338,merchant_customer,0.851,2024-01-30
MTE-0290,CUST-00339,merchant_customer,0.143,2024-01-27
MTE-0290,CUST-00340,merchant_customer,0.371,2024-08-29
MTE-0290,CUST-00341,merchant_customer,0.92,2024-05-24
MTE-0290,CUST-00342,merchant_customer,0.547,2024-05-03
MTE-0290,SUP-048,merchant_supplier,0.358,2024-05-10
MTE-0290,SUP-049,merchant_supplier,0.763,2024-03-13
MTE-0290,SUP-000,merchant_supplier,0.927,2024-09-20
MTE-0290,SUP-001,merchant_supplier,0.417,2024-08-23
MTE-0290,AGR-0134,peer_to_peer,0.212,2024-06-06
MTE-0290,AUT-0488,peer_to_peer,0.212,2024-07-06
MTE-0290,BANK-SBI,merchant_bank,1.0,2024-01-01
MTE-0290,LENDER-MUDRA-001,loan_link,0.0235,2024-01-01
KSK-0291,CUST-01646,merchant_customer,0.355,2024-04-17
KSK-0291,CUST-01647,merchant_customer,0.543,2024-01-12
KSK-0291,CUST-01648,merchant_customer,0.45,2024-04-01
KSK-0291,CUST-01649,merchant_customer,0.807,2024-02-01
KSK-0291,CUST-01650,merchant_customer,0.896,2024-01-06
KSK-0291,CUST-01651,merchant_customer,0.151,2024-02-01
KSK-0291,CUST-01652,merchant_customer,0.307,2024-01-24
KSK-0291,CUST-01653,merchant_customer,0.326,2024-05-07
KSK-0291,CUST-01654,merchant_customer,0.306,2024-08-01
KSK-0291,CUST-01655,merchant_customer,0.474,2024-04-14
KSK-0291,CUST-01656,merchant_customer,0.388,2024-09-07
KSK-0291,CUST-01657,merchant_customer,0.252,2024-04-06
KSK-0291,CUST-01658,merchant_customer,0.495,2024-05-29
KSK-0291,CUST-01659,merchant_customer,0.917,2024-12-23
KSK-0291,CUST-01660,merchant_customer,0.22,2024-02-12
KSK-0291,CUST-01661,merchant_customer,0.681,2024-02-14
KSK-0291,CUST-01662,merchant_customer,0.924,2024-11-12
KSK-0291,SUP-024,merchant_supplier,0.352,2024-03-06
KSK-0291,SUP-025,merchant_supplier,0.391,2024-07-29
KSK-0291,GEN-0569,peer_to_peer,0.065,2024-05-30
KSK-0291,TXL-0375,peer_to_peer,0.065,2024-05-27
KSK-0291,BANK-HDFC,merchant_bank,1.0,2024-01-01
KSK-0291,LENDER-MUDRA-001,loan_link,0.0075,2024-01-01
SGS-0292,CUST-00089,merchant_customer,0.827,2024-06-13
SGS-0292,CUST-00090,merchant_customer,0.822,2024-11-16
SGS-0292,CUST-00091,merchant_customer,0.502,2024-10-01
SGS-0292,CUST-00092,merchant_customer,0.869,2024-01-08
SGS-0292,CUST-00093,merchant_customer,0.586,2024-11-25
SGS-0292,CUST-00094,merchant_customer,0.342,2024-06-17
SGS-0292,CUST-00095,merchant_customer,0.265,2024-01-25
SGS-0292,CUST-00096,merchant_customer,0.788,2024-04-16
SGS-0292,CUST-00097,merchant_customer,0.12,2024-03-09
SGS-0292,CUST-00098,merchant_customer,0.903,2024-04-19
SGS-0292,CUST-00099,merchant_customer,0.203,2024-07-28
SGS-0292,CUST-00100,merchant_customer,0.707,2024-04-05
SGS-0292,CUST-00101,merchant_customer,0.469,2024-04-26
SGS-0292,CUST-00102,merchant_customer,0.184,2024-03-29
SGS-0292,CUST-00103,merchant_customer,0.266,2024-12-21
SGS-0292,CUST-00104,merchant_customer,0.801,2024-07-01
SGS-0292,CUST-00105,merchant_customer,0.789,2024-04-28
SGS-0292,CUST-00106,merchant_customer,0.123,2024-05-26
SGS-0292,CUST-00107,merchant_customer,0.409,2024-03-30
SGS-0292,CUST-00108,merchant_customer,0.618,2024-01-29
SGS-0292,SUP-024,merchant_supplier,0.39,2024-11-12
SGS-0292,SUP-025,merchant_supplier,0.996,2024-11-24
SGS-0292,SUP-026,merchant_supplier,0.524,2024-05-02
SGS-0292,AUT-0018,peer_to_peer,0.243,2024-12-15
SGS-0292,BANK-ICICI,merchant_bank,0.935,2024-01-01
SGS-0292,KSK-0591,upi_link,0.463,2024-08-16
SGS-0292,LENDER-MUDRA-001,loan_link,0.042,2024-01-01
FTD-0293,CUST-02579,merchant_customer,0.467,2024-08-09
FTD-0293,CUST-02580,merchant_customer,0.251,2024-02-21
FTD-0293,CUST-02581,merchant_customer,0.108,2024-05-03
FTD-0293,CUST-02582,merchant_customer,0.866,2024-10-29
FTD-0293,CUST-02583,merchant_customer,0.565,2024-02-02
FTD-0293,CUST-02584,merchant_customer,0.323,2024-07-24
FTD-0293,CUST-02585,merchant_customer,0.696,2024-03-12
FTD-0293,CUST-02586,merchant_customer,0.301,2024-10-03
FTD-0293,CUST-02587,merchant_customer,0.95,2024-10-22
FTD-0293,CUST-02588,merchant_customer,0.668,2024-01-20
FTD-0293,CUST-02589,merchant_customer,0.19,2024-12-17
FTD-0293,CUST-02590,merchant_customer,0.351,2024-11-19
FTD-0293,CUST-02591,merchant_customer,0.319,2024-11-19
FTD-0293,SUP-041,merchant_supplier,0.943,2024-01-14
FTD-0293,GEN-0399,peer_to_peer,1.0,2024-10-20
FTD-0293,GEN-0519,peer_to_peer,1.0,2024-11-30
FTD-0293,KSK-0461,peer_to_peer,1.0,2024-05-26
FTD-0293,BANK-PNB,merchant_bank,1.0,2024-01-01
FTD-0293,GEN-0139,upi_link,0.298,2024-09-25
FTD-0293,LENDER-MUDRA-001,loan_link,0.4775,2024-01-01
AGR-0294,CUST-00546,merchant_customer,0.2,2024-04-30
AGR-0294,CUST-00547,merchant_customer,0.917,2024-03-24
AGR-0294,CUST-00548,merchant_customer,0.331,2024-04-07
AGR-0294,CUST-00549,merchant_customer,0.814,2024-01-20
AGR-0294,CUST-00550,merchant_customer,0.798,2024-03-13
AGR-0294,CUST-00551,merchant_customer,0.975,2024-06-01
AGR-0294,CUST-00552,merchant_customer,0.627,2024-02-19
AGR-0294,CUST-00553,merchant_customer,0.114,2024-12-24
AGR-0294,CUST-00554,merchant_customer,0.99,2024-06-29
AGR-0294,CUST-00555,merchant_customer,0.674,2024-04-07
AGR-0294,CUST-00556,merchant_customer,0.832,2024-04-13
AGR-0294,CUST-00557,merchant_customer,0.69,2024-01-26
AGR-0294,CUST-00558,merchant_customer,0.436,2024-01-13
AGR-0294,CUST-00559,merchant_customer,0.185,2024-02-03
AGR-0294,CUST-00560,merchant_customer,0.354,2024-01-18
AGR-0294,CUST-00561,merchant_customer,0.472,2024-02-09
AGR-0294,CUST-00562,merchant_customer,0.488,2024-07-15
AGR-0294,CUST-00563,merchant_customer,0.633,2024-09-22
AGR-0294,CUST-00564,merchant_customer,0.114,2024-03-16
AGR-0294,CUST-00565,merchant_customer,0.248,2024-05-17
AGR-0294,SUP-040,merchant_supplier,0.523,2024-01-03
AGR-0294,GEN-0139,peer_to_peer,0.251,2024-05-02
AGR-0294,MTE-0240,peer_to_peer,0.251,2024-09-25
AGR-0294,SRV-0047,peer_to_peer,0.251,2024-12-07
AGR-0294,BANK-AXIS,merchant_bank,1.0,2024-01-01
AGR-0294,KSK-0271,upi_link,0.693,2024-04-30
AGR-0294,LENDER-MUDRA-001,loan_link,0.475,2024-01-01
TXL-0295,CUST-00032,merchant_customer,0.728,2024-03-01
TXL-0295,CUST-00033,merchant_customer,0.884,2024-07-09
TXL-0295,CUST-00034,merchant_customer,0.677,2024-09-09
TXL-0295,CUST-00035,merchant_customer,0.444,2024-01-17
TXL-0295,CUST-00036,merchant_customer,0.942,2024-02-13
TXL-0295,CUST-00037,merchant_customer,0.251,2024-01-14
TXL-0295,CUST-00038,merchant_customer,0.251,2024-07-12
TXL-0295,CUST-00039,merchant_customer,0.401,2024-02-19
TXL-0295,CUST-00040,merchant_customer,0.276,2024-05-08
TXL-0295,CUST-00041,merchant_customer,0.866,2024-05-08
TXL-0295,CUST-00042,merchant_customer,0.521,2024-04-21
TXL-0295,CUST-00043,merchant_customer,0.386,2024-08-30
TXL-0295,CUST-00044,merchant_customer,0.48,2024-12-17
TXL-0295,CUST-00045,merchant_customer,0.445,2024-10-25
TXL-0295,CUST-00046,merchant_customer,0.75,2024-10-26
TXL-0295,CUST-00047,merchant_customer,0.286,2024-09-01
TXL-0295,CUST-00048,merchant_customer,0.921,2024-01-26
TXL-0295,CUST-00049,merchant_customer,0.354,2024-03-05
TXL-0295,CUST-00050,merchant_customer,0.844,2024-12-06
TXL-0295,CUST-00051,merchant_customer,0.417,2024-11-30
TXL-0295,SUP-041,merchant_supplier,0.622,2024-02-16
TXL-0295,AUT-0318,peer_to_peer,0.22,2024-05-07
TXL-0295,AUT-0188,peer_to_peer,0.22,2024-08-11
TXL-0295,BANK-BOB,merchant_bank,0.867,2024-01-01
TXL-0295,FTD-0293,upi_link,0.326,2024-01-20
TXL-0295,LENDER-MUDRA-001,loan_link,0.0305,2024-01-01
MED-0296,CUST-02478,merchant_customer,0.431,2024-01-13
MED-0296,CUST-02479,merchant_customer,0.41,2024-10-15
